"分店代碼","分店名稱","建立時間","單號","發票號碼","商品編號","商品名稱","標籤名稱","標籤價錢","商品單價","數量","銷售金額","單品折扣總額","折扣名稱","折扣總額","實收金額","淨額","商品分類","用餐方式","訂單來源","冰塊與否","On the Rocks","Neat","經典調酒","Shot種類","服務鈴","軟飲冰塊","補單","濃度","香菜與否","蔥與否","店員名稱","小黃瓜","Martini 橄欖檸檬皮","清酒","點單隻送","情人節套餐加購","杯子數量","Honey Lemon","Hot Tea","Shot杯種類","破杯","破杯原因"
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-24 23:31:53","10","","","盛夏 (PERONI仲夏限定特調)","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-24 23:31:53","10","","","Special Cocktail(時價)","",0,400,1,400,0,"",0,400,381,"Special及活動","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-24 23:31:53","10","","","仲夏 (PERONI仲夏限定特調)","",0,450,1,450,0,"",0,450,428,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-19 18:56:20","14","","","雲斯頓天香5毫克","",0,100,1,100,0,"",0,100,95,"香菸","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-12 23:50:17","21","DK09469938","","Jägerboomb Shot(Jägerboomb shot)","",0,200,1,200,0,"",0,200,190,"Shot","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-12 23:50:17","21","DK09469938","","手工高麗菜豬肉水餃","",0,200,1,200,0,"",0,200,190,"主食","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-12 23:50:17","21","DK09469938","","手工高麗菜豬肉水餃","",0,200,1,200,0,"",0,200,190,"主食","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-12 23:50:17","21","DK09469938","","太極雙醬薯條","",0,220,1,220,0,"",0,220,210,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-12 23:50:17","21","DK09469938","","太極雙醬薯條","",0,220,1,220,0,"",0,220,210,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-12 23:50:17","21","DK09469938","","韓國初飲初樂水蜜桃燒酒","",0,250,1,250,0,"",0,250,238,"燒酒","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-12 23:50:17","21","DK09469938","","B52 Shot","",0,250,1,250,0,"",0,250,238,"Shot","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-12 23:50:17","21","DK09469938","","Highball","",0,280,1,280,0,"",0,280,267,"Other Classic","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-12 23:50:17","21","DK09469938","","Mojito","",0,350,1,350,0,"",0,350,333,"Classic Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-12 23:50:17","21","DK09469938","","白霜","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-12 23:50:17","21","DK09469938","","白霜","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-12 23:50:17","21","DK09469938","","炙陽","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-12 23:50:17","21","DK09469938","","盛夏 (PERONI仲夏限定特調)","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-12 23:50:17","21","DK09469938","","雲初之上","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-12 23:50:17","21","DK09469938","","東方美人","",0,420,1,420,0,"",0,420,400,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-12 23:50:17","21","DK09469938","","Singapore Sling","加濃",50,380,1,430,0,"",0,430,410,"Classic Cocktail","內用","POS","","","","","","","","","加濃","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-18 17:42:17","5","","","雲斯頓呱旋風6毫克","",0,100,1,100,0,"",0,100,95,"香菸","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-26 20:18:19","4","","","假日21點前入場招待","",0,0,2,0,0,"",0,0,0,"過往活動及已下架產品","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-26 20:18:19","4","","","Peroni Draft Beer 330ml","",0,0,2,0,0,"",0,0,0,"Beer","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-26 20:18:19","4","","","自制滷豆干","",0,100,1,100,0,"",0,100,95,"滷味","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-26 20:18:19","4","","","Special Cocktail(時價)","",0,450,1,450,0,"",0,450,429,"Special及活動","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-26 20:18:19","4","","","The MACALLAN Signature","",0,450,1,450,0,"",0,450,428,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 23:49:24","24","","","酸辣土豆絲","",0,80,1,80,0,"",0,80,76,"開胃小點","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 23:49:24","24","","","黑白無腸","",0,180,1,180,0,"",0,180,171,"特色餐點","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 23:49:24","24","","","轟炸雞軟骨","",0,240,1,240,0,"",0,240,229,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 23:49:24","24","","","盛夏 (PERONI仲夏限定特調)","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 23:49:24","24","","","哈庫那瑪塔塔","",0,420,1,420,0,"",0,420,400,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-18 01:33:28","3-1","","","酒蒸蛤蠣","",0,320,1,320,0,"",0,320,305,"湯物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-18 01:33:28","3-1","","","尋根","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-18 01:33:28","3-1","","","Rockbare McLaren Vale Grenache Red Wine(Bottle)","",0,1500,1,1500,0,"",0,1500,1428,"House Wine","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 01:43:05","15","","","會員生日禮","",0,0,1,0,0,"",0,0,0,"Ocard兌換券","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 01:43:05","15","","","O-壽星特調","",0,0,1,0,0,"",0,0,0,"Ocard兌換券","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 01:43:05","15","","","松露酸奶醬","",0,30,1,30,0,"",0,30,29,"醬料","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 01:43:05","15","","","酸辣土豆絲","",0,80,1,80,0,"",0,80,76,"開胃小點","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 01:43:05","15","","","太極雙醬薯條","",0,220,1,220,0,"",0,220,210,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 01:43:05","15","","","麻辣鍋巴魚","",0,300,1,300,0,"",0,300,286,"下酒菜","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 01:43:05","15","","","酥炸廣島牡蠣","",0,320,1,320,0,"",0,320,305,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 01:43:05","15","","","番茄豚肉湯","",0,320,1,320,0,"",0,320,305,"湯物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 01:43:05","15","","","JagerBomb","",0,350,1,350,0,"",0,350,333,"Other Classic","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 01:43:05","15","","","琥珀","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 01:43:05","15","","","Special Cocktail(時價)","",0,400,1,400,0,"",0,400,381,"Special及活動","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 01:43:05","15","","","尋根","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-05 01:43:05","15","","","哈庫那瑪塔塔","",0,420,1,420,0,"",0,420,399,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-17 19:42:09","6","","","PERONI draft beer","",0,250,1,250,0,"",0,250,238,"Beer","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-17 19:42:09","6","","","PERONI draft beer","",0,250,1,250,0,"",0,250,238,"Beer","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-17 19:42:09","6","","","Long Island Iced Tea","",0,380,1,380,0,"",0,380,362,"Other Classic","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-24 23:42:19","9","","","God Father","",0,350,1,350,0,"",0,350,333,"Classic Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-24 23:42:19","9","","","尋根","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-24 23:42:19","9","","","浪子之琴","",0,420,1,420,0,"",0,420,400,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-24 23:42:19","9","","","仲夏 (PERONI仲夏限定特調)","",0,450,1,450,0,"",0,450,429,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-25 22:22:53","3","DK09469947","","番茄醬","",0,0,1,0,0,"",0,0,0,"醬料","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-25 22:22:53","3","DK09469947","","太極雙醬薯條","",0,220,1,220,0,"",0,220,210,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-25 22:22:53","3","DK09469947","","太極雙醬薯條","",0,220,1,220,0,"",0,220,210,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-25 22:22:53","3","DK09469947","","Mojito","",0,350,1,350,0,"",0,350,333,"Classic Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-25 22:22:53","3","DK09469947","","秘制滷味拼盤","",0,360,1,360,0,"",0,360,343,"滷味","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-25 22:22:53","3","DK09469947","","琥珀","",0,380,1,380,0,"",0,380,362,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-25 22:22:53","3","DK09469947","","尋根","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-25 22:22:53","3","DK09469947","","龍柏","",0,400,1,400,0,"",0,400,381,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-25 22:22:53","3","DK09469947","","哈庫那瑪塔塔","",0,420,1,420,0,"",0,420,400,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-25 22:22:53","3","DK09469947","","Special Cocktail(時價)","",0,450,1,450,0,"",0,450,429,"Special及活動","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-25 22:22:53","3","DK09469947","","Special Cocktail(時價)","",0,450,1,450,0,"",0,450,427,"Special及活動","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-09 00:40:36","6","","","太極雙醬薯條","",0,220,1,220,0,"",0,220,210,"炸物","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-09 00:40:36","6","","","哈庫那瑪塔塔","",0,420,1,420,0,"",0,420,400,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-06 02:00:16","22","","","自制滷豆干","",0,100,1,100,0,"",0,100,95,"滷味","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-06 02:00:16","22","","","Special Cocktail(時價)","補單",0,350,1,350,0,"",0,350,333,"Special及活動","內用","POS","","","","","","","","補單","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-06 02:00:16","22","","","Special Cocktail(時價)","補單",0,350,1,350,0,"",0,350,333,"Special及活動","內用","POS","","","","","","","","補單","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-06 02:00:16","22","","","Side Car","",0,350,1,350,0,"",0,350,333,"Classic Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-06 02:00:16","22","","","Special Cocktail(時價)","",0,380,1,380,0,"",0,380,362,"Special及活動","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-06 02:00:16","22","","","琥珀","",0,380,1,380,0,"",0,380,363,"Signature Cocktail","內用","POS","","","","","","","","","","","","","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-12 01:36:01","7","","","招待Gin Shot","店長Ian",0,0,3,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店經理Ian","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-12 01:36:01","7","","","員工喝Gin&Tonic","店長Ian",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店經理Ian","","","","","","","","","","",""
"01","臥虎藏龍 Crouch & Hide : Tiger Dragon Bar","2022-08-12 01:36:01","7","","","員工喝Gin&Tonic","店長Ian",0,0,1,0,0,"",0,0,0,"招待","內用","POS","","","","","","","","","","","","店經理Ian","","","","","","","","","","",""
