"交易序號","發票編號","類別名稱","商品名稱","數量","點單金額","客數","商品單位"
"20220804 17490002","","下酒菜","松阪豬炒水蓮","1","220","0","選擇追蹤單位"
"20220804 17490003","","炸物","太極雙醬薯條","1","220","0","選擇追蹤單位"
"20220804 17490003","","下酒菜","塔香菌菇炒蝦","1","380","0","選擇追蹤單位"
"20220804 17490003","","主食","香辣干燒蝦拌麵","1","260","0","選擇追蹤單位"
"20220804 17490003","","Signature Cocktail","東方美人","1","420","0","選擇追蹤單位"
"20220804 17490003","","湯物","酒蒸蛤蠣","1","320","0","選擇追蹤單位"
"20220804 17490004","","下酒菜","麻辣鍋巴魚","1","300","0","選擇追蹤單位"
"20220804 17490004","","特色餐點","蒜酥黃金魚皮","1","220","0","選擇追蹤單位"
"20220804 17490004","","醬料","蒜蓉朝天辣椒醬","1","0","0","選擇追蹤單位"
"20220804 17490004","","炸物","祥鳳雞翅","1","280","0","選擇追蹤單位"
"20220804 17490004","","醬料","蒜蓉朝天辣椒醬","1","0","0","選擇追蹤單位"
"20220804 17490004","","Signature Cocktail","東方美人","1","420","0","選擇追蹤單位"
"20220804 17490004","","特色餐點","烏金堅果乾酪燒","1","240","0","選擇追蹤單位"
"20220804 17490004","","湯物","酒蒸蛤蠣","1","320","0","選擇追蹤單位"
"20220804 17490004","","Beer","PERONI draft beer","1","250","0","選擇追蹤單位"
"20220804 17490004","","主食","干貝雞汁拌麵","1","260","0","選擇追蹤單位"
"20220804 17490005","","Signature Cocktail","東方美人","1","420","0","選擇追蹤單位"
"20220804 17490005","","主食","野菇櫻花蝦飯","1","250","0","選擇追蹤單位"
"20220804 17490005","","主食","干貝雞汁拌麵","1","260","0","選擇追蹤單位"
"20220804 17490005","","Signature Cocktail","龍柏","1","400","0","選擇追蹤單位"
"20220804 17490005","","炸物","太極雙醬薯條","1","220","0","選擇追蹤單位"
"20220804 17490006","","甜點","黑金流沙包","1","120","0","選擇追蹤單位"
"20220804 17490006","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220804 17490006","","炸物","可樂果炸雞","1","320","0","選擇追蹤單位"
"20220804 17490006","","Signature Cocktail","雲初之上","1","400","0","選擇追蹤單位"
"20220804 17490006","","主食","香辣干燒蝦拌麵","1","260","0","選擇追蹤單位"
"20220804 17490007","","Signature Cocktail","仲夏 (PERONI仲夏限定特調)","1","450","0","選擇追蹤單位"
"20220804 17490007","","開胃小點","臥龍三椒鳳爪","1","120","0","選擇追蹤單位"
"20220804 17490007","","炸物","轟炸雞軟骨","1","240","0","選擇追蹤單位"
"20220804 17490007","","Signature Cocktail","盛夏 (PERONI仲夏限定特調)","1","400","0","選擇追蹤單位"
"20220804 17490007","","炸物","可樂果炸雞","1","320","0","選擇追蹤單位"
"20220804 17490007","","滷味","香滷牛三寶拼盤","1","380","0","選擇追蹤單位"
"20220804 17550008","","主食","干貝雞汁拌麵","1","260","0","選擇追蹤單位"
"20220804 17550008","","Signature Cocktail","白霜","1","380","0","選擇追蹤單位"
"20220804 17550008","","主食","干貝雞汁拌麵","1","260","0","選擇追蹤單位"
"20220804 17550008","","招待","招待Tequila Shot","5","0","0","選擇追蹤單位"
"20220804 17550008","","炸物","吉祥炸物拼盤","1","450","0","選擇追蹤單位"
"20220804 17550008","","Ocard兌換券","O-迎賓小點","1","0","0","選擇追蹤單位"
"20220804 17550008","","Ocard兌換券","黃金會員入會禮兌換券","4","0","0","選擇追蹤單位"
"20220804 17550008","","Ocard兌換券","O-迎賓小點","4","0","0","選擇追蹤單位"
"20220804 17550008","","Ocard兌換券","O-壽星特調","1","0","0","選擇追蹤單位"
"20220804 17550008","","Signature Cocktail","浮生若夢","1","400","0","選擇追蹤單位"
"20220804 17550008","","主食","香辣干燒蝦拌麵","1","260","0","選擇追蹤單位"
"20220804 17550008","","Ocard兌換券","黃金會員入會禮兌換券","1","0","0","選擇追蹤單位"
"20220804 17550008","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220804 17550008","","滷味","自制滷豆干","1","100","0","選擇追蹤單位"
"20220804 17550008","","Classic Cocktail","Mojito","1","350","0",""
"20220804 17550008","","Ocard兌換券","會員生日禮","1","0","0","選擇追蹤單位"
"20220804 17550008","","Signature Cocktail","炙陽","1","380","0","選擇追蹤單位"
"20220804 17550008","","開胃小點","經典台式泡菜","1","80","0","選擇追蹤單位"
"20220804 17550008","","Ocard兌換券","黃金會員二樓限定酒水兌換券","5","0","0","選擇追蹤單位"
"20220804 17550008","","主食","干貝雞汁拌麵","1","260","0","選擇追蹤單位"
"20220804 17550009","","炸物","太極雙醬薯條","1","220","0","選擇追蹤單位"
"20220804 17550009","","Other Classic","Gin Fizz","1","350","0",""
"20220804 17550009","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220804 17550009","","滷味","秘制滷味拼盤","1","360","0","選擇追蹤單位"
"20220804 17550009","","Classic Cocktail","Mojito","1","350","0",""
"20220804 17550009","","Classic Cocktail","Negroni","1","380","0",""
"20220804 17550009","","Signature Cocktail","浪子之琴","1","420","0","選擇追蹤單位"
"20220804 17550010","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220804 17550010","","主食","野菇櫻花蝦飯","1","250","0","選擇追蹤單位"
"20220804 17550010","","湯物","番茄豚肉湯","1","320","0","選擇追蹤單位"
"20220804 17550010","","Signature Cocktail","初夏 (PERONI仲夏限定特調)","1","400","0","選擇追蹤單位"
"20220804 17550010","","開胃小點","臥龍三椒鳳爪","1","120","0","選擇追蹤單位"
"20220804 17550010","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220804 17550010","","Signature Cocktail","白霜","1","380","0","選擇追蹤單位"
"20220804 17550010","","Signature Cocktail","雲初之上","1","400","0","選擇追蹤單位"
"20220804 17550010","","Classic Cocktail","Old Fashion","1","350","0",""
"20220804 17550010","","滷味","秘制滷味拼盤","1","360","0","選擇追蹤單位"
"20220804 17550010","","下酒菜","松阪豬炒水蓮","1","220","0","選擇追蹤單位"
"20220804 17550010","","Classic Cocktail","Mojito","1","350","0",""
"20220804 17550010","","Classic Cocktail","Gin  Tonic","1","320","0","選擇追蹤單位"
"20220804 17550010","","Classic Cocktail","Penicillin","1","400","0",""
"20220804 17550011","","Special及活動","Special Cocktail","1","350","0","選擇追蹤單位"
"20220804 17550011","","主食","干貝雞汁拌麵","1","260","0","選擇追蹤單位"
"20220804 17550012","","炸物","可樂果炸雞","1","320","0","選擇追蹤單位"
"20220804 17550012","","湯物","番茄豚肉湯","1","320","0","選擇追蹤單位"
"20220804 17550012","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220804 17550012","","Gin","THE BOTANIST 22","1","450","0","選擇追蹤單位"
"20220804 17550012","","滷味","香滷牛三寶拼盤","1","380","0","選擇追蹤單位"
"20220804 17550012","","主食","香辣干燒蝦拌麵","1","260","0","選擇追蹤單位"
"20220804 17550013","","主食","香辣干燒蝦拌麵","1","260","0","選擇追蹤單位"
"20220804 17550013","","過往活動及已下架產品","綻","2","0","0",""
"20220804 17550013","","滷味","秘制滷味拼盤","1","360","0","選擇追蹤單位"
"20220804 17550014","","特色餐點","烏金堅果乾酪燒","1","240","0","選擇追蹤單位"
"20220804 17550014","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220804 17550014","","Signature Cocktail","龍柏","1","400","0","選擇追蹤單位"
"20220804 17550014","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220804 17550014","","主食","香辣干燒蝦拌麵","1","260","0","選擇追蹤單位"
"20220804 17550014","","甜點","冰心綠豆糕","1","120","0","選擇追蹤單位"
"20220804 17550014","","Signature Cocktail","雲初之上","1","400","0","選擇追蹤單位"
"20220804 17550014","","下酒菜","麻辣鍋巴魚","1","300","0","選擇追蹤單位"
"20220804 17550014","","炸物","可樂果炸雞","1","320","0","選擇追蹤單位"
"20220804 17550014","","下酒菜","油潑香辣腱子肉","1","240","0","選擇追蹤單位"
"20220804 17550014","","滷味","秘制滷味拼盤","1","360","0","選擇追蹤單位"
"20220804 17560015","","Ocard兌換券","會員生日禮","1","0","0","選擇追蹤單位"
"20220804 17560015","","炸物","酥炸廣島牡蠣","1","320","0","選擇追蹤單位"
"20220804 17560015","","湯物","番茄豚肉湯","1","320","0","選擇追蹤單位"
"20220804 17560015","","Special及活動","Special Cocktail","1","400","0","選擇追蹤單位"
"20220804 17560015","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220804 17560015","","炸物","太極雙醬薯條","1","220","0","選擇追蹤單位"
"20220804 17560015","","醬料","松露酸奶醬","1","30","0","選擇追蹤單位"
"20220804 17560015","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220804 17560015","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220804 17560015","","開胃小點","酸辣土豆絲","1","80","0","選擇追蹤單位"
"20220804 17560015","","Other Classic","JagerBomb","1","350","0","選擇追蹤單位"
"20220804 17560015","","下酒菜","麻辣鍋巴魚","1","300","0","選擇追蹤單位"
"20220804 17560015","","Ocard兌換券","O-壽星特調","1","0","0","選擇追蹤單位"
"20220804 17560016","DK09469933","甜點","冰心綠豆糕","2","240","0","選擇追蹤單位"
"20220804 17560016","DK09469933","甜點","黑金流沙包","2","240","0","選擇追蹤單位"
"20220804 17560016","DK09469933","Signature Cocktail","仲夏 (PERONI仲夏限定特調)","1","450","0","選擇追蹤單位"
"20220804 17560016","DK09469933","滷味","秘制滷味拼盤","2","720","0","選擇追蹤單位"
"20220804 17560016","DK09469933","Soft Drink","Honey Lemon Water","2","300","0","選擇追蹤單位"
"20220804 17560016","DK09469933","主食","野菇櫻花蝦飯","2","500","0","選擇追蹤單位"
"20220804 17560016","DK09469933","下酒菜","塔香菌菇炒蝦","2","760","0","選擇追蹤單位"
"20220804 17560016","DK09469933","下酒菜","松阪豬炒水蓮","2","440","0","選擇追蹤單位"
"20220804 17560016","DK09469933","特色餐點","蒜酥黃金魚皮","2","440","0","選擇追蹤單位"
"20220804 17560016","DK09469933","招待","招待Whisky Shot","9","0","0","選擇追蹤單位"
"20220804 17560016","DK09469933","Special及活動","Special Mocktail","1","250","0","選擇追蹤單位"
"20220804 17560016","DK09469933","Classic Cocktail","Old Fashion","1","350","0",""
"20220804 17560016","DK09469933","Signature Cocktail","仲夏 (PERONI仲夏限定特調)","1","450","0","選擇追蹤單位"
"20220804 17560016","DK09469933","Special及活動","Special Mocktail","2","500","0","選擇追蹤單位"
"20220804 17560016","DK09469933","湯物","酒蒸蛤蠣","2","640","0","選擇追蹤單位"
"20220804 17560016","DK09469933","特色餐點","特製皮蛋豆腐","2","240","0","選擇追蹤單位"
"20220804 17560016","DK09469933","主食","香辣干燒蝦拌麵","2","520","0","選擇追蹤單位"
"20220804 17560016","DK09469933","Signature Cocktail","仲夏 (PERONI仲夏限定特調)","1","450","0","選擇追蹤單位"
"20220804 17560016","DK09469933","Signature Cocktail","初夏 (PERONI仲夏限定特調)","1","400","0","選擇追蹤單位"
"20220804 17560016","DK09469933","下酒菜","油潑香辣腱子肉","2","480","0","選擇追蹤單位"
"20220804 17560016","DK09469933","炸物","吉祥炸物拼盤","2","900","0","選擇追蹤單位"
"20220804 17560016","DK09469933","開胃小點","酸辣土豆絲","2","160","0","選擇追蹤單位"
"20220804 17560017","","香菸","雲斯頓呱旋風6毫克","1","100","0","選擇追蹤單位"
"20220804 18280018","","招待","招待Gin Shot","3","0","0","選擇追蹤單位"
"20220804 18280018","","招待","招待 Vodka Shot","12","0","0","選擇追蹤單位"
"20220804 18280018","","招待","員工喝 Redbull","1","0","0","選擇追蹤單位"
"20220804 18280018","","招待","招待Tequila Shot","5","0","0","選擇追蹤單位"
"20220804 18280018","","招待","招待Gin Shot","1","0","0","選擇追蹤單位"
"20220804 18280018","","招待","招待Whisky Shot","16","0","0","選擇追蹤單位"
"20220804 18280018","","招待","招待Rum Shot","3","0","0","選擇追蹤單位"
"20220804 18280018","","招待","招待Gin Shot","3","0","0","選擇追蹤單位"
"20220804 20070019","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220804 20070019","","滷味","自制滷豆干","1","100","0","選擇追蹤單位"
"20220804 20070019","","Gin","NORDÉS","1","450","0","選擇追蹤單位"
"20220804 20070019","","Signature Cocktail","西方世界","1","400","0","選擇追蹤單位"
"20220804 20070019","","Signature Cocktail","龍柏","1","400","0","選擇追蹤單位"
"20220804 20070019","","Gin","NORDÉS","1","450","0","選擇追蹤單位"
"20220804 20070019","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220804 20070019","","下酒菜","塔香菌菇炒蝦","1","380","0","選擇追蹤單位"
"20220804 20070019","","Signature Cocktail","山海關","1","420","0","選擇追蹤單位"
"20220804 20070019","","下酒菜","松阪豬炒水蓮","1","220","0","選擇追蹤單位"
"20220804 20070019","","Gin","NORDÉS","1","450","0","選擇追蹤單位"
"20220804 20070019","","Signature Cocktail","浮生若夢","1","400","0","選擇追蹤單位"
"20220804 20340020","","主食","香辣干燒蝦拌麵","1","260","0","選擇追蹤單位"
"20220804 20340020","","Signature Cocktail","白霜","1","380","0","選擇追蹤單位"
"20220804 20340020","","炸物","可樂果炸雞","1","320","0","選擇追蹤單位"
"20220804 20340020","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220804 20340020","","炸物","太極雙醬薯條","1","220","0","選擇追蹤單位"
"20220804 20340020","","Signature Cocktail","東方美人","1","420","0","選擇追蹤單位"
"20220804 20340020","","下酒菜","松阪豬炒水蓮","1","220","0","選擇追蹤單位"
"20220804 20340020","","開胃小點","經典台式泡菜","1","80","0","選擇追蹤單位"
"20220804 21090021","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220804 21090021","","下酒菜","塔香菌菇炒蝦","1","380","0","選擇追蹤單位"
"20220804 21090021","","炸物","祥鳳雞翅","1","280","0","選擇追蹤單位"
"20220804 21090021","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220804 21220022","","主食","干貝雞汁拌麵","1","260","0","選擇追蹤單位"
"20220804 21220022","","特色餐點","蒜酥黃金魚皮","1","220","0","選擇追蹤單位"
"20220804 21220022","","湯物","番茄豚肉湯","1","320","0","選擇追蹤單位"
"20220804 21220022","","炸物","祥鳳雞翅","1","280","0","選擇追蹤單位"
"20220804 21390023","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220804 21390023","","炸物","太極雙醬薯條","1","220","0","選擇追蹤單位"
"20220804 21390023","","Signature Cocktail","哈庫那瑪塔塔","1","420","0","選擇追蹤單位"
"20220804 21470024","","炸物","祥鳳雞翅","1","280","0","選擇追蹤單位"
"20220804 21470024","","Signature Cocktail","炙陽","1","380","0","選擇追蹤單位"
"20220804 21470024","","Beer","1664 白啤酒","1","200","0","選擇追蹤單位"
"20220804 21470024","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220804 21470024","","Classic Cocktail","Mojito","1","350","0",""
"20220804 22000025","","Signature Cocktail","琥珀","2","760","0","選擇追蹤單位"
"20220804 22290026","","Signature Cocktail","尋根","1","400","0","選擇追蹤單位"
"20220804 22290026","","Signature Cocktail","琥珀","1","380","0","選擇追蹤單位"
"20220804 22310027","","Special及活動","Special Cocktail","1","420","0","選擇追蹤單位"
"20220804 22370028","","主食","手工高麗菜豬肉水餃","1","200","0","選擇追蹤單位"
"20220804 22370028","","過往活動及已下架產品","綻","1","0","0",""
"20220804 22370028","","開胃小點","經典台式泡菜","1","80","0","選擇追蹤單位"
