"分店代碼","建立時間","交易序號","用餐方式","桌號","單號","商品編號","商品名稱","商品單價","數量","銷售金額","實收金額","淨額"
"01","2022-08-27 03:08:23","20220827 03080037","內用","A7","36","","琥珀","380","2","760","760",""
"01","2022-08-27 03:08:23","20220827 03080037","內用","A7","36","","Sangria","380","1","380","380",""
"01","2022-08-27 03:08:23","20220827 03080037","內用","A7","36","","Negroni","380","1","380","380",""
"01","2022-08-27 03:08:23","20220827 03080037","內用","A7","36","","Long Island Iced Tea","380","1","380","380",""
"01","2022-08-27 03:08:23","20220827 03080037","內用","A7","36","","秘制滷味拼盤","360","1","360","360",""
"01","2022-08-27 03:08:23","20220827 03080037","內用","A7","36","","Margarita","350","1","350","350",""
"01","2022-08-27 03:08:23","20220827 03080037","內用","A7","36","","酒蒸蛤蠣","320","1","320","320",""
"01","2022-08-27 03:08:23","20220827 03080037","內用","A7","36","","酒蒸蛤蠣","320","1","320","320",""
"01","2022-08-27 03:08:23","20220827 03080037","內用","A7","36","","干貝雞汁拌麵","260","1","260","260",""
"01","2022-08-27 03:08:23","20220827 03080037","內用","A7","36","","香辣干燒蝦拌麵","260","1","260","260",""
"01","2022-08-27 03:08:23","20220827 03080037","內用","A7","36","","House Shot","100","6","600","600",""
"01","2022-08-27 03:39:11","20220827 03380001","內用","B5","1","","浪子之琴","420","1","420","420",""
"01","2022-08-27 03:39:11","20220827 03380001","內用","B5","1","","龍柏","400","1","400","400",""
"01","2022-08-27 03:40:33","20220827 03390002","內用","B4","2","","Gin  Tonic","320","4","1280","1280",""
"01","2022-08-27 20:21:16","20220827 18160011","內用","B6","11","","THE DALMORE 12yo","4500","1","4500","4500",""
"01","2022-08-27 20:21:16","20220827 18160011","內用","B6","11","","太極雙醬薯條","220","1","220","220",""
"01","2022-08-27 20:34:49","20220827 17410009","內用","B8","9","","Special Cocktail","420","1","420","420",""
"01","2022-08-27 20:34:49","20220827 17410009","內用","B8","9","","Special Cocktail","420","1","420","420",""
"01","2022-08-27 20:34:49","20220827 17410009","內用","B8","9","","Special Cocktail","400","1","400","400",""
"01","2022-08-27 20:34:49","20220827 17410009","內用","B8","9","","琥珀","380","1","380","380",""
"01","2022-08-27 20:34:49","20220827 17410009","內用","B8","9","","Special Cocktail","350","1","350","350",""
"01","2022-08-27 20:34:49","20220827 17410009","內用","B8","9","","Twentieth Century","350","1","350","350",""
"01","2022-08-27 20:34:49","20220827 17410009","內用","B8","9","","秘制滷味拼盤","0","1","0","0",""
"01","2022-08-27 20:34:49","20220827 17410009","內用","B8","9","","金鑽會員餐食兌換券","0","1","0","0",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","吉祥炸物拼盤","450","1","450","450",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","山海關","420","1","420","420",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","東方美人","420","1","420","420",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","雲初之上","400","1","400","400",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","尋根","400","1","400","400",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","龍柏","400","1","400","400",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","綠洲","400","1","400","400",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","秘制滷味拼盤","360","1","360","360",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","酒蒸蛤蠣","320","1","320","320",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","可樂果炸雞","320","1","320","320",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","祥鳳雞翅","280","1","280","280",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","主廚限定餐點","280","1","280","280",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","干貝雞汁拌麵","260","1","260","260",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","野菇櫻花蝦飯","250","1","250","250",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","松阪豬炒水蓮","220","1","220","220",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","松阪豬炒水蓮","220","1","220","220",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","Oolong Milk Tea I/H","220","1","220","220",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","特製皮蛋豆腐","120","1","120","120",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","黑金流沙包","120","1","120","120",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","假日21點前入場招待","0","2","0","0",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","假日21點前入場招待","0","2","0","0",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","Peroni Draft Beer 330ml","0","2","0","0",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","假日21點前入場招待","0","1","0","0",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","Rockbare Clare Valley Riesling White Wine","0","1","0","0",""
"01","2022-08-27 20:50:44","20220827 17540010","內用","大VIP-A","10","","Rockbare McLaren Vale Grenache Red Wine","0","2","0","0",""
"01","2022-08-27 22:13:40","20220827 17390005","內用","A7","5","","八月優惠特調Shots(6杯)","600","1","600","600",""
"01","2022-08-27 22:13:40","20220827 17390005","內用","A7","5","","八月優惠特調Shots(6杯)","600","1","600","600",""
"01","2022-08-27 22:13:40","20220827 17390005","內用","A7","5","","浪子之琴","420","1","420","420",""
"01","2022-08-27 22:13:40","20220827 17390005","內用","A7","5","","龍柏","400","1","400","400",""
"01","2022-08-27 22:13:40","20220827 17390005","內用","A7","5","","盛夏 (PERONI仲夏限定特調)","400","1","400","400",""
"01","2022-08-27 22:13:40","20220827 17390005","內用","A7","5","","雲嫣","380","1","380","380",""
"01","2022-08-27 22:13:40","20220827 17390005","內用","A7","5","","Negroni","380","1","380","380",""
"01","2022-08-27 22:13:40","20220827 17390005","內用","A7","5","","Mai Tai","380","1","380","380",""
"01","2022-08-27 22:13:40","20220827 17390005","內用","A7","5","","God Father","350","1","350","350",""
"01","2022-08-27 22:13:40","20220827 17390005","內用","A7","5","","Old Fashion","350","1","350","350",""
"01","2022-08-27 22:13:40","20220827 17390005","內用","A7","5","","Aviation","350","1","350","350",""
"01","2022-08-27 22:13:40","20220827 17390005","內用","A7","5","","可樂果炸雞","320","1","320","320",""
"01","2022-08-27 22:13:40","20220827 17390005","內用","A7","5","","Cosmopolitan","300","1","300","300",""
"01","2022-08-27 22:13:40","20220827 17390005","內用","A7","5","","主廚限定餐點","280","1","280","280",""
"01","2022-08-27 22:13:40","20220827 17390005","內用","A7","5","","冰心綠豆糕","120","1","120","120",""
"01","2022-08-27 22:13:40","20220827 17390005","內用","A7","5","","6 Cocktail Shots","0","1","0","0",""
"01","2022-08-27 22:13:40","20220827 17390005","內用","A7","5","","6 Cocktail Shots","0","1","0","0",""
"01","2022-08-27 22:40:29","20220827 22400019","內用","站A","19","","雲斯頓天香5毫克","100","1","100","100",""
"01","2022-08-27 23:11:18","20220827 20130013","內用","A5","13","","The MACALLAN Signature","450","1","450","450",""
"01","2022-08-27 23:11:18","20220827 20130013","內用","A5","13","","山海關","420","1","420","420",""
"01","2022-08-27 23:11:18","20220827 20130013","內用","A5","13","","雲初之上","400","1","400","400",""
"01","2022-08-27 23:11:18","20220827 20130013","內用","A5","13","","西方世界","400","1","400","400",""
"01","2022-08-27 23:11:18","20220827 20130013","內用","A5","13","","琥珀","380","1","380","380",""
"01","2022-08-27 23:11:18","20220827 20130013","內用","A5","13","","秘制滷味拼盤","360","1","360","360",""
"01","2022-08-27 23:11:18","20220827 20130013","內用","A5","13","","Old Fashion","350","2","700","700",""
"01","2022-08-27 23:11:18","20220827 20130013","內用","A5","13","","Old Fashion","350","1","350","350",""
"01","2022-08-27 23:11:18","20220827 20130013","內用","A5","13","","Mojito","350","1","350","350",""
"01","2022-08-27 23:11:18","20220827 20130013","內用","A5","13","","可樂果炸雞","320","1","320","320",""
"01","2022-08-27 23:34:09","20220827 22090016","內用","B7","16","","盛夏 (PERONI仲夏限定特調)","400","1","400","400",""
"01","2022-08-27 23:34:09","20220827 22090016","內用","B7","16","","香滷牛三寶拼盤","380","1","380","380",""
"01","2022-08-27 23:34:09","20220827 22090016","內用","B7","16","","番茄豚肉湯","320","1","320","320",""
"01","2022-08-27 23:34:09","20220827 22090016","內用","B7","16","","可樂果炸雞","320","1","320","320",""
"01","2022-08-27 23:34:09","20220827 22090016","內用","B7","16","","干貝雞汁拌麵","260","1","260","260",""
"01","2022-08-27 23:34:09","20220827 22090016","內用","B7","16","","Latte I/H","150","1","150","150",""
"01","2022-08-28 00:10:20","20220827 22100017","內用","小VIP","17","","八月優惠特調Shots(6杯)","600","1","600","600",""
"01","2022-08-28 00:10:20","20220827 22100017","內用","小VIP","17","","八月優惠特調Shots(6杯)","600","1","600","600",""
"01","2022-08-28 00:10:20","20220827 22100017","內用","小VIP","17","","八月優惠特調Shots(6杯)","600","1","600","600",""
"01","2022-08-28 00:10:20","20220827 22100017","內用","小VIP","17","","尋根","400","1","400","400",""
"01","2022-08-28 00:10:20","20220827 22100017","內用","小VIP","17","","綠洲","400","1","400","400",""
"01","2022-08-28 00:10:20","20220827 22100017","內用","小VIP","17","","炙陽","380","1","380","380",""
"01","2022-08-28 00:10:20","20220827 22100017","內用","小VIP","17","","Mojito","350","1","350","350",""
"01","2022-08-28 00:10:20","20220827 22100017","內用","小VIP","17","","Oolong Milk Tea I/H","220","1","220","220",""
"01","2022-08-28 00:10:20","20220827 22100017","內用","小VIP","17","","Tree Top Apple Juice","120","1","120","120",""
"01","2022-08-28 00:10:20","20220827 22100017","內用","小VIP","17","","6 Cocktail Shots","0","1","0","0",""
"01","2022-08-28 00:10:20","20220827 22100017","內用","小VIP","17","","6 Cocktail Shots","0","1","0","0",""
"01","2022-08-28 00:10:20","20220827 22100017","內用","小VIP","17","","6 Cocktail Shots","0","1","0","0",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","八月優惠特調Shots(6杯)","600","1","600","600",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","八月優惠特調Shots(6杯)","600","1","600","600",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","東方美人","420","1","420","420",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","山海關","420","1","420","420",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","綠洲","400","1","400","400",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","綠洲","400","1","400","400",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","尋根","400","1","400","400",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","尋根","400","1","400","400",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","琥珀","380","1","380","380",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","Long Island Iced Tea","380","1","380","380",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","琥珀","380","1","380","380",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","Long Island Iced Tea","380","1","380","380",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","琥珀","380","1","380","380",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","酒蒸蛤蠣","320","1","320","320",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","可樂果炸雞","320","1","320","320",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","麻辣鍋巴魚","300","1","300","300",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","主廚限定餐點","280","1","280","280",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","祥鳳雞翅","280","1","280","280",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","香辣干燒蝦拌麵","260","1","260","260",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","松阪豬炒水蓮","220","1","220","220",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","冰心綠豆糕","120","1","120","120",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","會員生日禮","0","1","0","0",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","6 Cocktail Shots","0","1","0","0",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","6 Cocktail Shots","0","1","0","0",""
"01","2022-08-28 00:12:50","20220827 17390004","內用","A1","4","","招待 特調Shot","0","1","0","0",""
"01","2022-08-28 00:26:35","20220827 22160018","內用","A7","18","","哈庫那瑪塔塔","420","1","420","420",""
"01","2022-08-28 00:26:35","20220827 22160018","內用","A7","18","","東方美人","420","2","840","840",""
"01","2022-08-28 00:26:35","20220827 22160018","內用","A7","18","","Mojito","350","1","350","350",""
"01","2022-08-28 00:26:35","20220827 22160018","內用","A7","18","","Special Cocktail","350","1","350","350",""
"01","2022-08-28 00:26:35","20220827 22160018","內用","A7","18","","太極雙醬薯條","220","1","220","220",""
"01","2022-08-28 00:26:35","20220827 22160018","內用","A7","18","","Jägerboomb Shot","200","2","400","400",""
"01","2022-08-28 00:26:35","20220827 22160018","內用","A7","18","","黑白無腸","180","1","180","180",""
"01","2022-08-28 00:30:31","20220827 21110015","內用","B9","15","","Special Cocktail","480","1","480","480",""
"01","2022-08-28 00:30:31","20220827 21110015","內用","B9","15","","Special Cocktail","480","1","480","480",""
"01","2022-08-28 00:30:31","20220827 21110015","內用","B9","15","","尋根","400","1","400","400",""
"01","2022-08-28 00:30:31","20220827 21110015","內用","B9","15","","琥珀","380","1","380","380",""
"01","2022-08-28 00:57:12","20220827 23130021","內用","B3","21","","西方世界","400","1","400","400",""
"01","2022-08-28 00:57:12","20220827 23130021","內用","B3","21","","綠洲","400","1","400","400",""
"01","2022-08-28 00:57:12","20220827 23130021","內用","B3","21","","秘制滷味拼盤","360","1","360","360",""
"01","2022-08-28 01:01:43","20220827 17400008","內用","A10","8","","Around The World","450","1","450","450",""
"01","2022-08-28 01:01:43","20220827 17400008","內用","A10","8","","吉祥炸物拼盤","450","1","450","450",""
"01","2022-08-28 01:01:43","20220827 17400008","內用","A10","8","","山海關","420","1","420","420",""
"01","2022-08-28 01:01:43","20220827 17400008","內用","A10","8","","哈庫那瑪塔塔","420","1","420","420",""
"01","2022-08-28 01:01:43","20220827 17400008","內用","A10","8","","尋根","400","1","400","400",""
"01","2022-08-28 01:01:43","20220827 17400008","內用","A10","8","","琥珀","380","1","380","380",""
